X,Y,Elevation,Slope Angle,Geography,Rainfall,Rainfall Pattern,Soil Type,Livelihood,Industrial Activity,Pitmine Radius,Pitmine Depth,Risk,Disaster
39,10,69.44754816383596,2.631784248014497,hill,1341.9135818514003,seasonal,sand,medium,medium,326.92190588809916,64.27831600836448,0.3991914940948436,landslide
39,11,67.27822694524743,2.596840516256801,cliff,1230.3981530581405,irregular,clay,low,medium,123.99023573718993,36.01594813482404,0.3938768176014587,landslide
39,12,65.26003805432319,2.4823665140085587,hill,1409.0791904888274,seasonal,sand,high,high,426.7329555215016,91.41935748305775,0.37646619033728757,landslide
39,13,63.468079379813645,2.301702749549621,cliff,500.0,uniform,sand,medium,low,453.6404645276186,18.388497194916532,0.34898860240150914,landslide
39,14,61.96554966006151,2.073776084907684,valley,1233.32650539145,uniform,rocky,medium,low,367.4635548256252,88.98278120169897,0.3143226859164634,landslide
39,15,60.80130994647421,1.8238729211073317,valley,886.5224896133245,uniform,loam,high,high,273.9303825876814,25.598213609635515,0.27631431063812073,none
39,16,60.008213599253565,1.584898246605965,valley,1548.870771763242,seasonal,rocky,medium,medium,397.5617278362581,57.41820824192597,0.23996807567118691,none
39,17,59.602204815382855,1.3971299610176389,plain,1155.853408434942,seasonal,clay,medium,medium,222.4784122378444,64.96266859799329,0.211409943971367,none
39,18,59.58218568887141,1.2995910804586928,plain,1209.284426480349,uniform,sand,low,medium,251.28456912712173,94.1999997215697,0.19657502023476464,none
39,19,59.930651803256495,1.3077635670656107,cliff,748.478437723859,seasonal,loam,medium,high,243.27355776693227,35.930679741707834,0.19781799344562453,none
39,20,60.61509635636253,1.3989674608855462,valley,1505.0492667038554,irregular,clay,medium,high,488.77127683061076,92.54744649638405,0.2116894137607496,none
39,21,61.59018281731796,1.5301186144035468,plain,1388.1984360821427,uniform,rocky,high,high,198.661235767757,97.11468170071548,0.2316365092088172,none
39,22,62.800686115829194,1.663181481091891,valley,1367.0843647021509,irregular,sand,medium,medium,273.44054529137304,96.35304516933883,0.2518743617265353,none
39,23,64.18520236371236,1.7741727247526886,plain,956.0931443493533,irregular,rocky,high,low,448.8099375078152,56.26574113780525,0.268755287832136,none
39,24,65.68062710868186,1.8516824391622704,hill,967.9080465185609,seasonal,sand,high,medium,88.45494477690929,24.344860743160382,0.2805439273523228,none
39,25,67.22740212039704,1.9143219506617228,hill,1267.0798363337715,seasonal,sand,high,high,180.35776334316282,57.35852855181921,0.2900709218253712,none
39,26,68.82744381124093,2.0521217086497074,valley,991.6504769255846,uniform,loam,medium,high,387.9834614872425,83.22194927991757,0.3110292195724793,landslide
39,27,70.65774853009198,2.3172453802697897,cliff,1330.4678888032015,seasonal,rocky,high,high,382.27008823832045,42.50180960649905,0.35135251861705896,landslide
39,28,72.84395121335842,2.6534725605628275,plain,551.7262191699834,irregular,clay,low,high,300.62086979327864,79.37166800354986,0.4024901218911267,landslide
39,29,75.41857268373782,2.9878861097434064,plain,1053.7366330780221,seasonal,sand,medium,high,362.5852448277833,62.408402606252025,0.45335188563243095,landslide
39,30,78.34236390523654,3.26020871296295,hill,1739.0260396279473,uniform,sand,medium,low,177.62232368277893,58.39063418976159,0.4947700875572881,landslide
39,31,81.52369703035973,3.4259295144336672,hill,1331.8457483987295,seasonal,clay,high,high,341.6552956348209,45.13222445936272,0.5199749641900578,landslide
39,32,84.83600323947242,3.4565423174727323,cliff,1250.0380993592978,irregular,clay,high,low,71.36938152273795,71.54331767276577,0.5246309392827155,landslide
39,33,88.13325737233123,3.338267597651098,cliff,1795.5679607014072,irregular,clay,high,high,493.51920079408677,43.29701865944031,0.5066422517104648,landslide
39,34,91.26350935178648,3.0702727635153195,cliff,500.0,uniform,clay,high,low,338.1315008140458,50.63092998048235,0.46588227062984305,landslide
39,35,94.08046239965567,2.662816330546451,valley,955.4066655635678,uniform,rocky,low,medium,130.70609634417983,20.215974165611183,0.40391123841742965,landslide
39,36,96.45309804476696,2.135585776475806,hill,1079.6480484757833,seasonal,sand,medium,medium,374.60015203558993,78.90918149959403,0.3237234710735359,landslide
39,37,98.27334792317409,1.5169721021917397,valley,1457.505369901617,seasonal,loam,high,medium,337.69031961870877,64.62230518616319,0.22963702443980136,none
39,38,99.46181237054137,0.849708761947813,hill,1462.6969089684708,uniform,clay,low,low,483.92478094507385,75.53649675602918,0.12815133270308912,none
39,39,99.97152580669994,0.3162247393134285,hill,940.1979873052121,irregular,loam,high,low,180.02243582643672,96.38713271170617,0.04701246023372431,none
39,40,99.78976891237451,0.7277548766801631,plain,1499.3862966427648,seasonal,loam,low,high,75.35808930668166,32.98481646974461,0.10960307197915566,none
39,41,98.93792759808076,1.3825660743703947,hill,1079.0055698034878,uniform,loam,medium,medium,132.48654179022785,74.48709396613486,0.20919488730388947,none
39,42,97.46939876519373,1.9949715459695434,hill,1563.49188769475,uniform,rocky,low,high,238.4453398221007,39.66299392229975,0.302337113408904,landslide
39,43,95.46554285918658,2.5225788772743387,valley,890.2071905633827,irregular,clay,high,medium,156.88452154049077,28.185037035478373,0.3825821857116232,landslide
39,44,93.02968321504065,2.9437396195036736,hill,1163.0065202801518,uniform,loam,medium,high,384.4733510854716,58.413549190170905,0.44663753939232503,landslide
39,45,90.2791521948253,3.248083683770624,valley,1052.949805387032,seasonal,loam,high,medium,71.38623984789307,96.59971501881576,0.492925962605869,landslide
39,46,87.33538411744966,3.4366861557007296,cliff,1516.809111469714,seasonal,sand,medium,medium,107.88122513811669,95.8804115074569,0.5216109677195676,landslide
39,47,84.31205498058438,3.523302685458463,hill,1043.1656350301487,uniform,clay,high,low,188.88579050129007,91.7428225606089,0.5347846847637014,landslide
39,48,81.30126897475405,3.5355463333988566,hill,1187.2654412964732,uniform,rocky,low,low,302.1199467523002,54.57818756060488,0.5366468507267789,landslide
39,49,78.35779178960045,3.5157159260613473,valley,1352.0434192989148,irregular,clay,medium,low,181.3200642205683,68.12263874706345,0.5336307962177267,landslide
39,50,75.48133071231725,3.5204382924772175,cliff,1363.5775449078358,irregular,clay,low,high,302.76645908163437,16.13984078235641,0.534349032322491,landslide
39,51,72.59973992851562,3.5924850956254293,plain,1466.0857822419516,uniform,clay,low,high,190.16526100743968,24.82371888528354,0.5453068044851909,landslide
39,52,69.6117648621386,3.715675962677869,cliff,1263.3374330534,seasonal,clay,high,high,391.9995102146232,34.26942380114091,0.5640432007540042,landslide
39,53,66.4585111406209,3.8477135272973286,valley,1074.5253254160507,irregular,sand,medium,high,383.7090071448199,32.39675435515371,0.584125112605685,landslide
39,54,63.12344942434747,3.9555014955240817,cliff,1095.0903763923748,uniform,loam,low,high,405.57059671054446,90.20974387635339,0.6005188448199977,rockfall
39,55,59.62282362689071,4.016792092962773,valley,1207.7016945622836,irregular,sand,high,low,480.50189466761236,55.81656813086889,0.6098406796981857,rockfall
39,56,55.99692910897441,4.018528414483322,valley,1274.877742822315,irregular,rocky,high,high,421.6271177645815,48.5513651994843,0.6101047610285429,rockfall
39,57,52.30226084616573,3.9556817715552954,plain,1155.848505645469,irregular,loam,low,medium,423.02712790779276,18.06359040720575,0.6005462634366485,rockfall
39,58,48.604531570293354,3.830288813990431,hill,1205.7610262896642,irregular,clay,low,high,221.4762582209457,80.05855688129763,0.5814749459074546,landslide
39,59,44.97255988459319,3.6505541294725323,valley,744.8238418283684,irregular,sand,low,medium,190.02018798483778,10.322326856801835,0.5541386639820748,landslide
39,60,41.47302835258129,3.4299387982359564,valley,1400.2065853364034,irregular,clay,high,low,149.81456824268938,86.14536919058715,0.5205847458392271,landslide
39,61,38.16611156065386,3.1861178739055593,plain,1254.333686666829,seasonal,clay,medium,high,249.650484012798,26.296904050587845,0.4835014330402514,landslide
39,62,35.10197415441392,2.939568003479497,valley,1500.5611240623266,irregular,rocky,high,high,219.34290408596718,54.92305266456981,0.4460030682437696,landslide
39,63,32.31813884872586,2.711377849428844,hill,1200.0481522221255,uniform,loam,low,medium,149.59331551032545,41.79721537062485,0.41129707701866836,landslide
39,64,29.83772441149656,2.519863181424376,plain,678.4807264434642,uniform,rocky,high,low,50.80828662000368,93.86118681225288,0.38216914897596316,landslide
39,65,27.66855362118381,2.376190036606053,hill,1092.4661432079974,irregular,rocky,medium,low,255.02404232216975,96.97614885931533,0.36031755365147533,landslide
39,66,25.80313119803192,2.280679580364224,hill,1140.021023064475,irregular,loam,high,medium,491.2584822988258,83.06184968680388,0.3457911378644974,landslide
39,67,24.219491709034283,2.222447345603143,plain,1422.8709916300797,uniform,rocky,high,low,378.48317368119694,65.56016746395125,0.33693445674675077,landslide
39,68,22.88291744662326,2.183375704645347,valley,578.9179366459815,irregular,loam,high,high,472.8165181746874,55.89390221778468,0.33099195658116265,landslide
39,69,21.748526281086953,2.1442361679203037,hill,1212.3538550846804,uniform,rocky,high,low,275.14299778536645,31.092246723654554,0.32503912998447987,landslide
39,70,20.76472948671357,2.0898396167869073,hill,1354.1025647379918,uniform,sand,high,low,493.97752285774646,63.508524682344024,0.31676582724639435,landslide
39,71,19.877559541662134,2.0117686916797286,hill,1001.5536344155441,seasonal,loam,low,high,139.62950402475616,69.58589390476556,0.30489183183682983,landslide
39,72,19.03586790156101,1.9087914980251817,hill,1222.3884029450542,seasonal,clay,medium,medium,298.69672222817894,94.2089148254942,0.28922978193713555,none
39,73,18.197392746833497,1.7852328922840675,plain,1011.8890472550466,uniform,rocky,low,low,167.2106498798845,65.10504101089415,0.27043745540369113,none
39,74,17.335696703750063,1.6471189957658254,plain,981.1281200338829,irregular,rocky,high,high,152.91985229732154,86.8940782660764,0.24943137956939979,none
39,75,16.447974539208037,1.487761323360232,cliff,1077.474044960605,uniform,loam,high,high,471.0399528362474,47.39198028122035,0.2251942865924022,none
39,76,15.591711614449869,1.2636855406486192,cliff,986.7924022598968,uniform,rocky,high,high,309.527024359116,58.14111754352306,0.1911140600335444,none
39,77,14.940112898859253,0.9585151464797762,hill,1405.0854935808998,irregular,rocky,medium,medium,87.58723149367657,92.5121638876324,0.14469995831102428,none
39,78,14.64074630003136,0.6708976759258767,valley,979.5144369493867,seasonal,loam,low,low,215.3913040835674,77.2501649486141,0.10095552310189752,none
39,79,14.786088735391164,0.6507317923123199,hill,929.1269978856218,uniform,loam,low,low,427.1208870724759,93.01745218380175,0.09788844519641017,none
39,80,15.421107752415434,0.9674165582306283,valley,1730.37860005186,seasonal,rocky,high,medium,92.17100805688494,22.540000762355255,0.14605379550615372,none
39,81,16.550477616943976,1.393766874904313,hill,1488.2220035472105,irregular,loam,low,medium,59.85200999849933,28.32824341645324,0.21089844408819308,none
39,82,18.145429869580713,1.812500270214425,cliff,641.5459918022399,seasonal,rocky,medium,high,430.58587409030065,36.105132485213616,0.2745846167179889,none
39,83,20.15023835018396,2.1765853553916106,cliff,970.5695130442399,irregular,rocky,low,medium,356.664023257677,85.14301649419637,0.3299591959758859,landslide
39,84,22.48833869044683,2.4609131347490116,valley,1272.7388915168133,irregular,rocky,high,medium,81.55425708716814,45.49911033804764,0.37320329411186437,landslide
39,85,25.06808227456651,2.6505279330892733,hill,1297.126520169448,seasonal,clay,low,low,132.677603683028,11.532442176515726,0.4020422663923497,landslide
39,86,27.78812466800401,2.737269665473821,valley,752.852140278932,uniform,loam,low,low,81.9078521308846,36.512858745615475,0.4152350258061495,landslide
39,87,30.54244851433241,2.718487337848527,cliff,1547.5696478466966,uniform,clay,low,low,81.2603208944102,19.536814815162757,0.41237837626987844,landslide
39,88,33.22502090017598,2.596419202541499,hill,1447.5673257544877,irregular,sand,low,high,455.0398353519155,78.3070807465837,0.39381273898173424,landslide
39,89,35.734085188237444,2.37791815836451,hill,1344.5704896121015,seasonal,sand,medium,high,389.12937499873885,38.48077123502166,0.3605803878602274,landslide
39,90,37.976087318415985,2.0745932448864104,valley,1607.0185472136363,seasonal,rocky,high,high,280.82615849660755,70.20157085409724,0.31444696974969527,landslide
39,91,39.869236577014476,1.7039464616335191,plain,1335.6869977712754,seasonal,clay,low,high,193.54410225546482,42.99106184297117,0.2580744059959963,none
39,92,41.34670083403585,1.2938279205698135,valley,1334.5742637755543,seasonal,rocky,low,low,325.1124807323636,94.35367559807675,0.1956984873389242,none
39,93,42.35943624856975,0.9005221097124041,cliff,1667.3037815466728,irregular,rocky,low,low,178.5068221863636,33.007034846815245,0.1358796573934018,none
39,94,42.878651442268215,0.673768558983498,cliff,1530.3658742183127,seasonal,rocky,medium,medium,113.99011654006705,61.89605526018464,0.10139216263448655,none
39,95,42.89790614091126,0.8148216803711732,cliff,947.5477623265406,seasonal,rocky,high,high,269.0462620608202,61.37740412015349,0.12284527227245598,none
39,96,42.434844284061896,1.1874338914995755,cliff,1389.9585536015745,uniform,rocky,medium,medium,430.3747044697868,63.59314478817668,0.17951676269494507,none
39,97,41.53256160281075,1.6030596861945692,cliff,1000.7196405124254,irregular,sand,high,high,358.14924092181377,29.644349555669166,0.24273029284755723,none
39,98,40.26060766561036,1.9862012272672653,plain,1351.2463652850834,seasonal,loam,low,high,403.1908018625484,39.2088416613749,0.30100321447190154,landslide
39,99,38.715622392198874,2.3007465000099243,hill,1342.9840521059443,seasonal,loam,high,high,130.46333960773788,28.89725029341573,0.34884316410128186,landslide
39,100,37.02160703561344,2.531478564586114,valley,784.9598062632042,irregular,loam,high,low,482.7046363410761,12.095988400750912,0.3839357606326519,landslide
39,101,35.31217193266186,2.697262162214294,valley,1163.4463166066894,irregular,sand,high,high,83.93719952457141,67.74948041091125,0.4091501880845573,landslide
39,102,33.672792452574235,2.823649657653757,cliff,1279.5771070741207,uniform,clay,low,medium,279.6774346620215,99.63029372556277,0.4283727672792356,landslide
39,103,32.182339023603326,2.9182611850997744,valley,1069.112942701753,irregular,sand,medium,medium,217.4608870943755,72.52693126388016,0.44276246281625703,landslide
39,104,30.92268322820914,2.9883875665348745,cliff,1294.4129827172278,seasonal,sand,low,low,316.51603199116806,81.66285080342169,0.45342815340602033,landslide
39,105,29.972295830566303,3.044949224700525,plain,1441.7693331003206,uniform,clay,medium,high,473.3549046326945,14.043521265124392,0.4620307524977344,landslide
39,106,29.400802312479275,3.1000612194919857,plain,1190.8220807307732,seasonal,rocky,medium,low,99.76324881072463,75.74606808028585,0.47041286878836835,landslide
39,107,29.264495917705556,3.164120511824268,hill,1267.3798430124777,irregular,rocky,medium,medium,109.43472557467607,58.13697351962372,0.4801558011546653,landslide
39,108,29.60280820468626,3.243018400202003,plain,1615.0272235667926,irregular,rocky,medium,high,200.67449793488117,35.150329257606884,0.4921555714037745,landslide
39,109,30.435737107685245,3.336329447145403,plain,1341.9589749675679,irregular,clay,medium,low,338.55684266841075,63.96870087773875,0.5063474737226791,landslide
39,110,31.76223250633537,3.437083712574816,hill,1260.247286902342,uniform,sand,low,high,115.85455560712313,73.94322740969449,0.5216714331039788,landslide
39,111,33.55953930359332,3.5330526220075735,valley,912.5761861075919,seasonal,sand,low,medium,108.74363728386382,94.42830782258905,0.5362675761431586,landslide
39,112,35.783498012101646,3.6088978500843765,cliff,1401.3078034166547,seasonal,clay,medium,high,406.26325748294744,27.99333811595075,0.5478030599200573,landslide
39,113,38.36980284895887,3.648447584268661,cliff,1299.0449848175815,uniform,rocky,high,high,407.67401558538586,71.97651270201646,0.5538182744382533,landslide
39,114,41.236217338898086,3.636661814707409,valley,1585.1218301104225,irregular,clay,low,low,356.2429815565746,61.47787220504111,0.5520257483028659,landslide
39,115,44.28574742587191,3.561187538609211,hill,1214.0635629909934,seasonal,sand,medium,low,234.72736158003016,63.273637278132846,0.5405466835076185,landslide
39,116,47.41077209304692,3.413598995511201,valley,655.1200499598012,irregular,loam,medium,high,308.1611229503635,18.72905069736101,0.5180995858096696,landslide
39,117,50.49813149120518,3.190475905357697,plain,689.9637393515214,irregular,loam,high,high,326.7591735901869,49.6139629981756,0.4841642565611253,landslide
39,118,53.43517257555321,2.894470511369238,hill,1420.70422912792,seasonal,loam,high,medium,355.59628306283435,66.3395370715129,0.4391440818341049,landslide
39,119,56.11675225093976,2.535516254622021,hill,1028.941920690554,irregular,rocky,medium,medium,155.13317876613175,28.48385308944352,0.3845498626544453,landslide
39,120,58.45319802548061,2.132381680325803,hill,1331.0303253331492,seasonal,rocky,high,medium,282.0305364354362,31.098927702017114,0.32323615235757713,landslide
39,121,60.37922617259165,1.7148876486973628,cliff,1234.2697933507068,seasonal,rocky,low,low,499.19516611864333,64.00546573474742,0.25973847754110624,none
39,122,61.863817401429955,1.3269671425782255,valley,1149.9480996918237,uniform,rocky,medium,medium,129.16811726766323,72.54563014405262,0.2007387115896836,none
39,123,62.921050035742056,1.0276160446162765,hill,1171.091614323533,seasonal,clay,low,low,84.88122259491655,28.20383035118147,0.15520968067108565,none
39,124,63.62189070112074,0.8727290479204115,hill,940.383148486432,uniform,loam,medium,medium,81.12998951538663,63.22103044357945,0.1316525435519454,none
39,125,64.10694252066948,0.8465403917085289,hill,1195.2666933300989,irregular,loam,low,medium,350.1680906445724,48.755241480419194,0.12766944762710966,none
39,126,64.50471512169045,0.8400045919308349,valley,1024.6519701616803,uniform,rocky,medium,medium,416.61227429853074,24.895308658077226,0.12667540206595318,none
39,127,64.6522092108647,0.8442242006315366,cliff,1088.3230439622885,irregular,rocky,low,high,156.79205195507487,19.158450335910274,0.12731717253650296,none
39,128,64.37115668121068,1.0103297045400792,plain,1102.9052865872518,uniform,clay,high,high,65.40157905161789,80.04095021061983,0.1525805594914512,none
39,129,63.55234588724831,1.3733736214585892,cliff,1131.9920190303842,irregular,clay,medium,medium,371.6088685011484,37.0994881290128,0.20779678495621562,none
39,130,62.14565584583459,1.8443007127746975,hill,1476.6520369521259,seasonal,clay,medium,high,386.30791121852593,22.03586598632821,0.27942122277157944,none
39,131,60.15062099797237,2.3411950150178185,cliff,1161.062751238592,uniform,loam,medium,low,168.64091916204868,67.7006148320382,0.3549950763639851,landslide
39,132,57.60752653159278,2.810023536133719,cliff,1507.1107009770296,seasonal,loam,medium,low,56.7409494007662,40.985005361446355,0.4263003375730809,landslide
39,133,54.589034265310744,3.2142798586542214,plain,1661.3564853979444,seasonal,loam,low,high,409.78725137120006,13.433515363426203,0.4877846572645163,landslide
39,134,51.19233909315387,3.528589456362854,valley,1456.483395316845,irregular,loam,medium,medium,212.4548367831959,94.96385731418987,0.5355887625092126,landslide
39,135,47.53185599026452,3.735762613702085,valley,1360.3405605205533,irregular,clay,high,high,283.88882398098013,70.52954556606602,0.5670982279837652,landslide
39,136,43.73243757957591,3.8253195551166446,cliff,1298.049662845056,irregular,rocky,low,high,454.9904399382454,27.20864535654115,0.5807191593329357,landslide
39,137,39.92312225946002,3.7926322880984986,cliff,1459.6076127150209,irregular,loam,medium,low,142.5280680734966,14.405933751517528,0.5757476740073573,landslide
39,138,36.23141289235094,3.6383409728245244,valley,1226.8082215788718,uniform,clay,medium,medium,108.62946027612706,54.34163014153721,0.5522811355132414,landslide
39,139,32.778086054339525,3.3678960059272427,valley,1495.3709537871596,seasonal,rocky,low,low,311.9122173352067,99.63319825957214,0.5111485078279717,landslide
39,140,29.672531845742306,2.9911516070294364,plain,1384.2317415869052,irregular,sand,low,high,349.7314666589756,43.44002744910706,0.4538485429953485,landslide
39,141,27.008624262644215,2.521967154243146,hill,1092.0478617658837,seasonal,rocky,medium,high,227.08307746115952,89.18662942144044,0.38248914727952654,landslide
39,142,24.861122129413534,1.9777851919976444,cliff,1468.7552640308418,uniform,sand,low,medium,64.35030588144001,74.23650148919634,0.2997231993571706,none
39,143,23.28260059219098,1.3791593521006609,valley,1227.4440017932707,irregular,sand,high,medium,90.15523831399827,33.1533616183538,0.2086767506923795,none
39,144,22.3009131733517,0.7492058913085234,cliff,1168.1603977163052,uniform,loam,medium,low,170.40852772464947,13.95427927847557,0.11286560856211503,none
39,145,21.917184386940797,0.1130701979438875,cliff,1057.1402518803038,uniform,clay,medium,medium,149.14742811896838,89.44112077359199,0.01611419576020254,none
39,146,22.10433291508212,0.5037861765312386,valley,1249.8056543623716,seasonal,rocky,low,medium,191.72209474817,82.76573846120225,0.07553913186568144,none
39,147,22.806125345360243,1.0747293907717606,plain,1498.9387846238951,seasonal,sand,high,high,292.42345243569093,73.62401645904413,0.1623752631873866,none
39,148,23.936760469176203,1.5758003605074073,cliff,1466.682001677911,uniform,clay,high,high,75.13702615751271,98.06500346176396,0.23858435621835977,none
39,149,25.380984141075963,1.92244755970176,plain,1306.0181392376871,uniform,rocky,medium,high,151.9016798288647,94.64423412348755,0.29130676531395366,none
40,0,81.70543326653869,1.8321362100652867,valley,1379.8930922175107,irregular,loam,high,medium,410.03223148504753,27.383951835129796,0.27757109419768483,none
40,1,81.77484216340375,1.5559401144778051,hill,1581.5090374567674,seasonal,rocky,high,medium,125.76841318923739,57.27892421042178,0.23556376347061692,none
40,2,81.67846878623901,1.2992526069756314,hill,1155.0101126487416,uniform,loam,high,high,184.66656091743428,28.66125346169538,0.1965235409858815,none
40,3,81.30629716103441,1.1338753970320243,cliff,865.3739989409381,uniform,rocky,medium,medium,255.67263110741214,90.18707269784925,0.17137092201766568,none
40,4,80.60027185944642,1.13611724896097,valley,1590.3389556535717,seasonal,rocky,medium,high,123.03552589651973,13.758622752362557,0.17171189068784193,none
40,5,79.54513730643016,1.298508195889437,plain,1041.0665243907845,uniform,sand,high,medium,391.469022599656,73.0691655445415,0.19641032170728107,none
40,6,78.15993650475731,1.5383757266600353,cliff,992.8985629968286,irregular,sand,high,high,62.611884724437544,70.83859046494938,0.23289235333894895,none
40,7,76.49016917642032,1.7806739883843894,valley,661.1406733996346,uniform,sand,medium,low,242.8210512655649,29.87161861911278,0.26974408070750167,none
40,8,74.60060932092216,1.9802628899984056,valley,1371.3849159492888,uniform,loam,medium,medium,296.04003481340783,93.01083879003221,0.30010003842558103,landslide
40,9,72.56878219045201,2.1125789827969315,plain,713.5642126343336,seasonal,rocky,low,low,105.94398857150674,63.39375484101662,0.32022431230019327,landslide
40,10,70.47910068194712,2.1655804700651866,cliff,974.922357692479,seasonal,rocky,low,high,359.4757912747224,91.87099377764874,0.32828543640829594,landslide
40,11,68.41766114604057,2.1356547763378924,valley,1376.4710383545175,irregular,loam,high,low,93.77781973450575,51.96621498268124,0.32373396542907923,landslide
40,12,66.4676986128946,2.02559690162866,valley,1416.5763757225116,uniform,rocky,medium,medium,300.29231176017527,82.87143096859005,0.3069949976598387,landslide
40,13,64.70570143492026,1.843607584978822,valley,1004.4887555345299,irregular,sand,medium,low,453.66965890427423,83.21904908452883,0.27931580329236655,none
40,14,63.198185346382964,1.6030398316033794,plain,1159.7540019022783,uniform,loam,medium,high,124.25324658308924,69.67343666600632,0.24272727311486772,none
40,15,61.999126939893635,1.323313884614196,cliff,938.221642078154,uniform,loam,high,low,306.93337020714523,48.414191660765965,0.20018307876945907,none
40,16,61.14805655978617,1.0337950946503478,cliff,1035.4809636566451,seasonal,rocky,low,high,420.9634621413655,91.3376715305588,0.15614946730278376,none
40,17,60.66881061238061,0.7854462096948669,cliff,1279.8645780458721,irregular,sand,medium,high,146.87121735467457,84.94189064912527,0.11837748604492752,none
40,18,60.56894329313225,0.666774545001004,cliff,1049.5059963610627,uniform,rocky,medium,low,58.48891640711764,30.750804500186515,0.10032842616910519,none
40,19,60.8397977306668,0.7410729620721123,hill,1126.7354879472991,uniform,rocky,low,high,59.624925030492854,48.645300454163774,0.11162865172720006,none
40,20,61.457236547701356,0.938382278500426,hill,760.58799551473,seasonal,loam,medium,high,160.24535172517204,22.66653224779453,0.14163790183302064,none
40,21,62.383031838851245,1.163293431356699,cliff,1539.8868494418412,seasonal,loam,medium,medium,372.22039686528836,12.316569458782993,0.17584518185319412,none
40,22,63.56691456532302,1.365634920913865,plain,1353.0199779513198,seasonal,clay,low,high,202.62967361713032,16.930204927775144,0.2066197873144187,none
40,23,64.94928336649325,1.5222245272216124,hill,1437.8716115511606,irregular,rocky,low,low,265.70710592251856,18.83498448731106,0.23043587843836957,none
40,24,66.464572788373,1.6227423073765548,valley,1587.1275973850586,irregular,clay,medium,high,76.00398670804282,41.314707052189135,0.24572387020356073,none
40,25,68.04528092895885,1.69002700782759,hill,952.4361373362851,uniform,rocky,medium,medium,446.66661332014075,93.3683820962981,0.2559573626745761,none
40,26,69.68081216545971,1.8329167602654637,valley,1092.481655091593,irregular,clay,medium,high,234.47252794258617,62.874675713170745,0.277689809961346,none
40,27,71.53961337444123,2.1117045515703956,cliff,631.5496897253367,seasonal,rocky,low,high,404.63680859737127,89.17427317882714,0.32009131794466833,landslide
40,28,73.74094884188834,2.459343822503853,hill,2000.0,seasonal,loam,medium,high,57.43677304697808,14.255545492028915,0.3729646136252478,landslide
40,29,76.31182712835607,2.7970043461590435,plain,1155.1244054047872,irregular,loam,low,high,364.9039573633053,66.9669789506842,0.4243202175503795,landslide
40,30,79.20850775088488,3.0644408588358854,hill,1511.6183699744736,uniform,clay,medium,medium,275.63852293168134,56.878007136872206,0.46499528217290403,landslide
40,31,82.33601642998167,3.2192977147568707,hill,828.5516566993624,uniform,clay,high,high,167.01337716215426,24.40943190723256,0.4885478351088536,landslide
40,32,85.56566890166681,3.235793147790343,hill,1498.916527692903,uniform,clay,medium,high,372.1184351791515,29.536615259697847,0.49105666532764936,landslide
40,33,88.7506032945872,3.10311845172341,cliff,1757.2772629948997,uniform,sand,medium,high,270.7024171642094,23.712201737651185,0.47087785061652104,landslide
40,34,91.73932107219454,2.823933816484078,plain,1181.9157752916055,seasonal,clay,medium,low,320.56120713989935,31.515840485845843,0.4284159856815049,landslide
40,35,94.38723653999043,2.413484839031927,hill,896.7355510231196,irregular,clay,high,high,380.7396779322325,10.136571771481123,0.36598981015666593,landslide
40,36,96.56623491783627,1.9009299372446828,plain,1158.3610797163392,seasonal,clay,low,medium,90.24934091936808,38.341105120255754,0.28803409818557885,none
40,37,98.1722389773299,1.3400671379584541,cliff,531.9715425128321,uniform,sand,medium,high,360.23773938449295,98.27510042059185,0.20273112150152475,none
40,38,99.1307842442473,0.8691550491174831,valley,1188.6339896934473,uniform,sand,low,medium,242.32066349407296,66.47477236553135,0.1311089654488103,none
40,39,99.40060276605097,0.8538444657530421,hill,1446.2901417938988,seasonal,rocky,low,low,468.6820223577336,58.53649838086828,0.12878034187559723,none
40,40,98.97521544446344,1.3275010269108696,plain,1189.2727066879456,uniform,loam,high,medium,445.35499031967083,59.36307621445064,0.20081991134626842,none
40,41,97.88253293310694,1.9249633317910215,plain,1114.7581335933098,seasonal,clay,high,high,388.6834117925026,63.99331717140242,0.29168939516236897,none
40,42,96.18246510020903,2.4998334498488437,cliff,1358.27043483361,seasonal,clay,medium,medium,379.9057829781363,76.62106150631416,0.3791227787625172,landslide
40,43,93.96253905637377,2.998504584248063,hill,1381.2074540848657,seasonal,loam,medium,low,448.1714942207781,81.6394125387255,0.4549668750456059,landslide
40,44,91.33152574741925,3.394373243675299,valley,702.0283312484453,seasonal,rocky,high,high,408.1097538718903,12.636034010520394,0.5151754948150833,landslide
40,45,88.41107511228,3.675804152600455,plain,1226.6468886836365,uniform,rocky,high,low,483.091092183411,26.78593133265118,0.5579790009359503,landslide
40,46,85.32535980597659,3.844304505579991,hill,1930.795537268773,uniform,clay,medium,high,438.4609558859765,24.891004638753643,0.5836066262656397,landslide
40,47,82.18872748765,3.9148048510319344,valley,799.4951263055927,uniform,loam,medium,low,198.2676292406814,44.157381525181556,0.594329193945219,landslide
40,48,79.09136167366238,3.9161340261612607,plain,1174.37435015008,irregular,clay,low,high,364.0606495495543,33.909650722503144,0.5945313513983613,landslide
40,49,76.08295115576297,3.891142672365129,plain,1782.5238366155108,seasonal,clay,medium,low,439.6610140595331,83.67349614418214,0.5907303560874092,landslide
40,50,73.15436798432128,3.8929597881106948,valley,1531.2525469631028,irregular,clay,high,low,414.57455815120204,46.97056763470934,0.5910067256064315,landslide
